idnum,state,county,floor,log_radon,log_uranium
5485,MN,KANDIYOHI,basement,1.410986973710262,0.1097329426515801
5486,MN,KANDIYOHI,basement,2.509599262378372,0.1097329426515801
5487,MN,KANDIYOHI,basement,1.9021075263969205,0.1097329426515801
5488,MN,KITTSON,basement,1.9315214116032138,-0.007803367229841645
5489,MN,KITTSON,ground,1.5040773967762742,-0.007803367229841645
5490,MN,KITTSON,ground,-0.10536051565782628,-0.007803367229841645
5491,MN,KOOCHICHING,basement,0.5306282510621704,-0.8818289205065825
5492,MN,KOOCHICHING,basement,0.3364722366212129,-0.8818289205065825
5493,MN,KOOCHICHING,ground,0.6931471805599453,-0.8818289205065825
5494,MN,KOOCHICHING,ground,0.0,-0.8818289205065825
5495,MN,KOOCHICHING,basement,0.0,-0.8818289205065825
5496,MN,KOOCHICHING,ground,1.0296194171811581,-0.8818289205065825
5497,MN,KOOCHICHING,ground,0.26236426446749106,-0.8818289205065825
5498,MN,LAC QUI PARLE,ground,2.424802725718295,0.31102987875636656
5499,MN,LAC QUI PARLE,basement,2.772588722239781,0.31102987875636656
5500,MN,LAKE,ground,0.26236426446749106,-0.6915963836672911
5501,MN,LAKE,basement,0.26236426446749106,-0.6915963836672911
5502,MN,LAKE,basement,0.47000362924573563,-0.6915963836672911
5503,MN,LAKE,basement,-0.10536051565782628,-0.6915963836672911
5504,MN,LAKE,basement,1.0296194171811581,-0.6915963836672911
5505,MN,LAKE,basement,-0.6931471805599453,-0.6915963836672911
5506,MN,LAKE,basement,0.4054651081081644,-0.6915963836672911
5507,MN,LAKE,basement,1.9600947840472698,-0.6915963836672911
5508,MN,LAKE,basement,-0.6931471805599453,-0.6915963836672911
5509,MN,LAKE OF THE WOODS,basement,2.312535423847214,-0.6817088484191157
5510,MN,LAKE OF THE WOODS,ground,1.4586150226995167,-0.6817088484191157
5511,MN,LAKE OF THE WOODS,basement,1.1939224684724346,-0.6817088484191157
5512,MN,LAKE OF THE WOODS,ground,1.0647107369924282,-0.6817088484191157
5513,MN,LE SUEUR,basement,2.5257286443082556,0.19444773659179515
5514,MN,LE SUEUR,ground,1.4350845252893227,0.19444773659179515
5515,MN,LE SUEUR,basement,1.5040773967762742,0.19444773659179515
5516,MN,LE SUEUR,basement,1.3609765531356006,0.19444773659179515
5517,MN,LE SUEUR,basement,1.1939224684724346,0.19444773659179515
5518,MN,LINCOLN,basement,2.8622008809294686,0.444903746232023
5519,MN,LINCOLN,basement,2.3608540011180215,0.444903746232023
5520,MN,LINCOLN,basement,2.066862759472976,0.444903746232023
5521,MN,LINCOLN,ground,1.252762968495368,0.444903746232023
5522,MN,LYON,basement,1.8718021769015913,0.39473440617801014
5523,MN,LYON,ground,1.9315214116032138,0.39473440617801014
5524,MN,LYON,basement,1.62924053973028,0.39473440617801014
5525,MN,LYON,basement,2.4849066497880004,0.39473440617801014
5526,MN,LYON,basement,1.62924053973028,0.39473440617801014
5527,MN,LYON,basement,2.186051276738094,0.39473440617801014
5528,MN,LYON,basement,1.7578579175523736,0.39473440617801014
5529,MN,LYON,basement,1.5260563034950492,0.39473440617801014
5530,MN,MAHNOMEN,basement,1.3609765531356006,0.14960034272844025
5531,MN,MARSHALL,ground,0.4054651081081644,0.013764828575713341
5532,MN,MARSHALL,basement,3.169685580677429,0.013764828575713341
5533,MN,MARSHALL,ground,-0.10536051565782628,0.013764828575713341
5534,MN,MARSHALL,ground,0.3364722366212129,0.013764828575713341
5535,MN,MARSHALL,ground,0.09531017980432493,0.013764828575713341
5536,MN,MARSHALL,basement,1.0296194171811581,0.013764828575713341
5537,MN,MARSHALL,basement,3.8753590210565547,0.013764828575713341
5538,MN,MARSHALL,ground,-0.10536051565782628,0.013764828575713341
5539,MN,MARSHALL,basement,2.1162555148025524,0.013764828575713341
5540,MN,MARTIN,basement,1.410986973710262,0.16586183575526953
5541,MN,MARTIN,ground,-0.6931471805599453,0.16586183575526953
5542,MN,MARTIN,basement,1.9021075263969205,0.16586183575526953
5543,MN,MARTIN,basement,2.0149030205422647,0.16586183575526953
5544,MN,MARTIN,basement,2.2192034840549946,0.16586183575526953
5545,MN,MARTIN,basement,-0.6931471805599453,0.16586183575526953
5546,MN,MARTIN,basement,0.4054651081081644,0.16586183575526953
5547,MN,MCLEOD,basement,2.33214389523559,0.1404225936622486
5548,MN,MCLEOD,basement,1.3609765531356006,0.1404225936622486
5549,MN,MCLEOD,basement,0.5877866649021191,0.1404225936622486
5550,MN,MCLEOD,basement,2.2925347571405443,0.1404225936622486
5551,MN,MCLEOD,basement,0.8329091229351039,0.1404225936622486
5552,MN,MCLEOD,basement,1.4816045409242156,0.1404225936622486
5553,MN,MCLEOD,basement,1.0296194171811581,0.1404225936622486
5554,MN,MCLEOD,ground,0.09531017980432493,0.1404225936622486
5555,MN,MCLEOD,basement,0.1823215567939546,0.1404225936622486
5556,MN,MCLEOD,ground,0.47000362924573563,0.1404225936622486
5557,MN,MCLEOD,ground,3.2347491740244907,0.1404225936622486
5558,MN,MCLEOD,ground,-2.3025850929940455,0.1404225936622486
5559,MN,MCLEOD,basement,2.3608540011180215,0.1404225936622486
5560,MN,MEEKER,basement,0.8329091229351039,0.023950874155786547
5561,MN,MEEKER,basement,1.3609765531356006,0.023950874155786547
5562,MN,MEEKER,basement,1.9740810260220096,0.023950874155786547
5563,MN,MEEKER,basement,0.7419373447293773,0.023950874155786547
5564,MN,MEEKER,basement,1.1631508098056809,0.023950874155786547
5565,MN,MILLE LACS,ground,-0.6931471805599453,-0.21005952176628628
5566,MN,MILLE LACS,basement,1.7404661748405046,-0.21005952176628628
5567,MN,MORRISON,basement,0.3364722366212129,-0.09322665185692748
5568,MN,MORRISON,basement,0.7419373447293773,-0.09322665185692748
5569,MN,MORRISON,basement,1.4816045409242156,-0.09322665185692748
5570,MN,MORRISON,basement,0.8754687373538999,-0.09322665185692748
5571,MN,MORRISON,basement,1.589235205116581,-0.09322665185692748
5572,MN,MORRISON,ground,1.0986122886681098,-0.09322665185692748
5573,MN,MORRISON,basement,1.0986122886681098,-0.09322665185692748
5574,MN,MORRISON,basement,1.0296194171811581,-0.09322665185692748
5575,MN,MORRISON,basement,1.3609765531356006,-0.09322665185692748
5576,MN,MOWER,basement,2.388762789235098,0.26093247070906767
5577,MN,MOWER,basement,1.8562979903656263,0.26093247070906767
5578,MN,MOWER,basement,0.6931471805599453,0.26093247070906767
5579,MN,MOWER,basement,1.0986122886681098,0.26093247070906767
5580,MN,MOWER,basement,1.5040773967762742,0.26093247070906767
5581,MN,MOWER,basement,0.7419373447293773,0.26093247070906767
5582,MN,MOWER,basement,2.0794415416798357,0.26093247070906767
5583,MN,MOWER,ground,0.26236426446749106,0.26093247070906767
5584,MN,MOWER,basement,2.2192034840549946,0.26093247070906767
5585,MN,MOWER,ground,0.09531017980432493,0.26093247070906767
5586,MN,MOWER,basement,2.3608540011180215,0.26093247070906767
5587,MN,MOWER,basement,3.1780538303479458,0.26093247070906767
5588,MN,MOWER,basement,2.2082744135228043,0.26093247070906767
5589,MN,MURRAY,basement,2.4932054526026954,0.39884994273575514
5590,MN,NICOLLET,basement,2.0918640616783932,0.24804687341109097
5591,MN,NICOLLET,basement,2.379546134130174,0.24804687341109097
5592,MN,NICOLLET,basement,1.4350845252893227,0.24804687341109097
5593,MN,NICOLLET,basement,2.7536607123542622,0.24804687341109097
5594,MN,NOBLES,basement,1.6863989535702288,0.40545177468594146
5595,MN,NOBLES,basement,1.824549292051046,0.40545177468594146
5596,MN,NOBLES,basement,2.272125885509337,0.40545177468594146
5597,MN,NORMAN,basement,2.0918640616783932,0.265221716521598
5598,MN,NORMAN,basement,0.47000362924573563,0.265221716521598
5599,MN,NORMAN,ground,0.47000362924573563,0.265221716521598
5600,MN,OLMSTED,basement,1.8562979903656263,0.2431500793898401
5601,MN,OLMSTED,basement,1.4816045409242156,0.2431500793898401
5602,MN,OLMSTED,basement,2.4159137783010487,0.2431500793898401
5603,MN,OLMSTED,basement,2.302585092994046,0.2431500793898401
5604,MN,OLMSTED,basement,1.5040773967762742,0.2431500793898401
5605,MN,OLMSTED,basement,2.0794415416798357,0.2431500793898401
5606,MN,OLMSTED,basement,0.8329091229351039,0.2431500793898401
5607,MN,OLMSTED,basement,1.1631508098056809,0.2431500793898401
5608,MN,OLMSTED,basement,1.6094379124341003,0.2431500793898401
5609,MN,OLMSTED,basement,1.410986973710262,0.2431500793898401
5610,MN,OLMSTED,basement,0.09531017980432493,0.2431500793898401
5611,MN,OLMSTED,basement,0.6931471805599453,0.2431500793898401
5612,MN,OLMSTED,ground,0.09531017980432493,0.2431500793898401
5613,MN,OLMSTED,basement,1.0647107369924282,0.2431500793898401
5614,MN,OLMSTED,basement,0.7419373447293773,0.2431500793898401
5615,MN,OLMSTED,basement,2.0541237336955462,0.2431500793898401
5616,MN,OLMSTED,basement,1.33500106673234,0.2431500793898401
5617,MN,OLMSTED,basement,0.9162907318741551,0.2431500793898401
5618,MN,OLMSTED,basement,1.0647107369924282,0.2431500793898401
5619,MN,OLMSTED,ground,0.5306282510621704,0.2431500793898401
5620,MN,OLMSTED,basement,0.9162907318741551,0.2431500793898401
5621,MN,OLMSTED,basement,2.2407096892759584,0.2431500793898401
5622,MN,OLMSTED,ground,-0.5108256237659907,0.2431500793898401
5623,MN,OTTER TAIL,basement,0.9932517730102834,-0.20473036924229032
5624,MN,OTTER TAIL,ground,0.09531017980432493,-0.20473036924229032
5625,MN,OTTER TAIL,ground,0.7419373447293773,-0.20473036924229032
5626,MN,OTTER TAIL,basement,2.4849066497880004,-0.20473036924229032
5627,MN,OTTER TAIL,ground,2.533696813957432,-0.20473036924229032
5628,MN,OTTER TAIL,basement,1.1631508098056809,-0.20473036924229032
5629,MN,OTTER TAIL,basement,1.4350845252893227,-0.20473036924229032
5630,MN,OTTER TAIL,basement,1.33500106673234,-0.20473036924229032
5631,MN,PENNINGTON,ground,1.308332819650179,-0.07402766768590431
5632,MN,PENNINGTON,basement,1.7578579175523736,-0.07402766768590431
5633,MN,PENNINGTON,ground,-1.2039728043259361,-0.07402766768590431
5634,MN,PINE,basement,1.410986973710262,-0.16329216954729414
5635,MN,PINE,basement,1.0296194171811581,-0.16329216954729414
5636,MN,PINE,basement,0.6418538861723947,-0.16329216954729414
5637,MN,PINE,ground,0.1823215567939546,-0.16329216954729414
5638,MN,PINE,basement,0.1823215567939546,-0.16329216954729414
5639,MN,PINE,basement,0.4054651081081644,-0.16329216954729414
5640,MN,PIPESTONE,basement,2.2407096892759584,0.4786040394649064
5641,MN,PIPESTONE,basement,0.5306282510621704,0.4786040394649064
5642,MN,PIPESTONE,basement,2.4932054526026954,0.4786040394649064
5643,MN,PIPESTONE,ground,1.4586150226995167,0.4786040394649064
5644,MN,POLK,basement,1.9315214116032138,0.2661110825236379
5645,MN,POLK,ground,0.3364722366212129,0.2661110825236379
5646,MN,POLK,ground,0.9162907318741551,0.2661110825236379
5647,MN,POLK,basement,2.2617630984737906,0.2661110825236379
5648,MN,POPE,basement,1.33500106673234,0.2811482736007839
5649,MN,POPE,basement,1.2237754316221157,0.2811482736007839
5650,MN,RAMSEY,basement,1.916922612182061,-0.418053510614464
5651,MN,RAMSEY,basement,1.2809338454620642,-0.418053510614464
5652,MN,RAMSEY,basement,0.7884573603642703,-0.418053510614464
5653,MN,RAMSEY,basement,0.9555114450274363,-0.418053510614464
5654,MN,RAMSEY,basement,0.7419373447293773,-0.418053510614464
5655,MN,RAMSEY,basement,1.9459101490553132,-0.418053510614464
5656,MN,RAMSEY,basement,0.1823215567939546,-0.418053510614464
5657,MN,RAMSEY,basement,1.33500106673234,-0.418053510614464
5658,MN,RAMSEY,basement,1.252762968495368,-0.418053510614464
5659,MN,RAMSEY,basement,1.4350845252893227,-0.418053510614464
5660,MN,RAMSEY,ground,0.47000362924573563,-0.418053510614464
5661,MN,RAMSEY,ground,1.0296194171811581,-0.418053510614464
5662,MN,RAMSEY,basement,2.151762203259462,-0.418053510614464
5663,MN,RAMSEY,basement,1.824549292051046,-0.418053510614464
5664,MN,RAMSEY,basement,1.6486586255873816,-0.418053510614464
5665,MN,RAMSEY,basement,0.9932517730102834,-0.418053510614464
5666,MN,RAMSEY,basement,0.1823215567939546,-0.418053510614464
5667,MN,RAMSEY,basement,1.252762968495368,-0.418053510614464
5668,MN,RAMSEY,basement,1.7047480922384253,-0.418053510614464
5669,MN,RAMSEY,ground,2.312535423847214,-0.418053510614464
5670,MN,RAMSEY,basement,1.7047480922384253,-0.418053510614464
5671,MN,RAMSEY,basement,0.1823215567939546,-0.418053510614464
5672,MN,RAMSEY,basement,1.589235205116581,-0.418053510614464
5673,MN,RAMSEY,basement,1.3862943611198906,-0.418053510614464
5674,MN,RAMSEY,basement,1.252762968495368,-0.418053510614464
5675,MN,RAMSEY,basement,0.9162907318741551,-0.418053510614464
5676,MN,RAMSEY,basement,0.1823215567939546,-0.418053510614464
5677,MN,RAMSEY,basement,0.9932517730102834,-0.418053510614464
5678,MN,RAMSEY,basement,0.5306282510621704,-0.418053510614464
5679,MN,RAMSEY,basement,1.1314021114911006,-0.418053510614464
5680,MN,RAMSEY,basement,-0.35667494393873245,-0.418053510614464
5681,MN,RAMSEY,basement,0.0,-0.418053510614464
5682,MN,REDWOOD,basement,0.6418538861723947,0.36632225859009826
5683,MN,REDWOOD,basement,1.33500106673234,0.36632225859009826
5684,MN,REDWOOD,basement,2.186051276738094,0.36632225859009826
5685,MN,REDWOOD,basement,2.0014800002101243,0.36632225859009826
5686,MN,REDWOOD,ground,3.0301337002713233,0.36632225859009826
5687,MN,RENVILLE,basement,1.791759469228055,0.3805779766002149
5688,MN,RENVILLE,basement,0.7419373447293773,0.3805779766002149
5689,MN,RENVILLE,ground,1.7578579175523736,0.3805779766002149
5690,MN,RICE,basement,2.272125885509337,0.19314609287710252
5691,MN,RICE,basement,1.8562979903656263,0.19314609287710252
5692,MN,RICE,basement,1.5260563034950492,0.19314609287710252
5693,MN,RICE,basement,1.7227665977411035,0.19314609287710252
5694,MN,RICE,basement,2.9444389791664403,0.19314609287710252
5695,MN,RICE,ground,0.8754687373538999,0.19314609287710252
5696,MN,RICE,basement,1.0986122886681098,0.19314609287710252
5697,MN,RICE,basement,1.62924053973028,0.19314609287710252
5698,MN,RICE,basement,2.0412203288596382,0.19314609287710252
5699,MN,RICE,basement,2.0918640616783932,0.19314609287710252
5700,MN,RICE,basement,1.547562508716013,0.19314609287710252
5701,MN,ROCK,basement,2.128231705849268,0.5280248651920556
5702,MN,ROCK,basement,0.47000362924573563,0.5280248651920556
5703,MN,ROSEAU,ground,1.791759469228055,-0.21204536464817642
5704,MN,ROSEAU,ground,0.09531017980432493,-0.21204536464817642
5705,MN,ROSEAU,basement,2.4336133554004498,-0.21204536464817642
5706,MN,ROSEAU,ground,1.4586150226995167,-0.21204536464817642
5707,MN,ROSEAU,ground,1.2809338454620642,-0.21204536464817642
5708,MN,ROSEAU,basement,2.33214389523559,-0.21204536464817642
5709,MN,ROSEAU,ground,1.2237754316221157,-0.21204536464817642
5710,MN,ROSEAU,basement,1.1314021114911006,-0.21204536464817642
5711,MN,ROSEAU,basement,1.2809338454620642,-0.21204536464817642
5712,MN,ROSEAU,basement,0.9932517730102834,-0.21204536464817642
5713,MN,ROSEAU,basement,1.3862943611198906,-0.21204536464817642
5714,MN,ROSEAU,ground,0.1823215567939546,-0.21204536464817642
5715,MN,ROSEAU,ground,0.5306282510621704,-0.21204536464817642
5716,MN,ROSEAU,ground,1.4350845252893227,-0.21204536464817642
5717,MN,SCOTT,ground,2.9601050959108397,0.06311563431407531
5718,MN,SCOTT,ground,2.2082744135228043,0.06311563431407531
5719,MN,SCOTT,basement,0.6931471805599453,0.06311563431407531
5720,MN,SCOTT,basement,2.4336133554004498,0.06311563431407531
5721,MN,SCOTT,basement,2.322387720290225,0.06311563431407531
5722,MN,SCOTT,ground,0.7419373447293773,0.06311563431407531
5723,MN,SCOTT,basement,0.1823215567939546,0.06311563431407531
5724,MN,SCOTT,basement,1.1631508098056809,0.06311563431407531
5725,MN,SCOTT,ground,0.6931471805599453,0.06311563431407531
5726,MN,SCOTT,basement,1.4586150226995167,0.06311563431407531
5727,MN,SCOTT,basement,0.7884573603642703,0.06311563431407531
5728,MN,SCOTT,basement,1.6863989535702288,0.06311563431407531
5729,MN,SCOTT,basement,3.2268439945173775,0.06311563431407531
5730,MN,SHERBURNE,basement,1.62924053973028,-0.6834364823767883
5731,MN,SHERBURNE,basement,0.8329091229351039,-0.6834364823767883
5732,MN,SHERBURNE,basement,1.1631508098056809,-0.6834364823767883
5733,MN,SHERBURNE,basement,0.9162907318741551,-0.6834364823767883
5734,MN,SHERBURNE,basement,1.0296194171811581,-0.6834364823767883
5735,MN,SHERBURNE,basement,1.1314021114911006,-0.6834364823767883
5736,MN,SHERBURNE,basement,0.47000362924573563,-0.6834364823767883
5737,MN,SHERBURNE,basement,1.547562508716013,-0.6834364823767883
5738,MN,SIBLEY,basement,1.3862943611198906,0.23721212323308002
5739,MN,SIBLEY,basement,1.6094379124341003,0.23721212323308002
5740,MN,SIBLEY,basement,0.4054651081081644,0.23721212323308002
5741,MN,SIBLEY,basement,1.5686159179138452,0.23721212323308002
5742,MN,ST LOUIS,basement,-0.2231435513142097,-0.47467371715050316
5743,MN,ST LOUIS,ground,-0.6931471805599453,-0.47467371715050316
5744,MN,ST LOUIS,basement,0.8754687373538999,-0.47467371715050316
5745,MN,ST LOUIS,basement,0.8329091229351039,-0.47467371715050316
5746,MN,ST LOUIS,basement,1.5260563034950492,-0.47467371715050316
5747,MN,ST LOUIS,basement,2.3978952727983707,-0.47467371715050316
5748,MN,ST LOUIS,basement,2.7013612129514133,-0.47467371715050316
5749,MN,ST LOUIS,basement,2.151762203259462,-0.47467371715050316
5750,MN,ST LOUIS,basement,1.5040773967762742,-0.47467371715050316
5751,MN,ST LOUIS,basement,0.4054651081081644,-0.47467371715050316
5752,MN,ST LOUIS,basement,1.3609765531356006,-0.47467371715050316
5753,MN,ST LOUIS,basement,0.5877866649021191,-0.47467371715050316
5754,MN,ST LOUIS,basement,0.47000362924573563,-0.47467371715050316
5755,MN,ST LOUIS,basement,-0.6931471805599453,-0.47467371715050316
5756,MN,ST LOUIS,ground,-0.916290731874155,-0.47467371715050316
5757,MN,ST LOUIS,ground,-0.6931471805599453,-0.47467371715050316
5758,MN,ST LOUIS,basement,2.163323025660538,-0.47467371715050316
5759,MN,ST LOUIS,ground,0.47000362924573563,-0.47467371715050316
5760,MN,ST LOUIS,basement,0.3364722366212129,-0.47467371715050316
5761,MN,ST LOUIS,basement,2.163323025660538,-0.47467371715050316
5762,MN,ST LOUIS,basement,2.4069451083182885,-0.47467371715050316
5763,MN,ST LOUIS,basement,0.4054651081081644,-0.47467371715050316
5764,MN,ST LOUIS,basement,0.09531017980432493,-0.47467371715050316
5765,MN,ST LOUIS,ground,-0.10536051565782628,-0.47467371715050316
5766,MN,ST LOUIS,basement,-0.35667494393873245,-0.47467371715050316
5767,MN,ST LOUIS,basement,1.4350845252893227,-0.47467371715050316
5768,MN,ST LOUIS,basement,1.2237754316221157,-0.47467371715050316
5769,MN,ST LOUIS,ground,0.7419373447293773,-0.47467371715050316
5770,MN,ST LOUIS,basement,1.0647107369924282,-0.47467371715050316
5771,MN,ST LOUIS,basement,0.5877866649021191,-0.47467371715050316
5772,MN,ST LOUIS,basement,0.5877866649021191,-0.47467371715050316
5773,MN,ST LOUIS,basement,0.8754687373538999,-0.47467371715050316
5774,MN,ST LOUIS,basement,0.5306282510621704,-0.47467371715050316
5775,MN,ST LOUIS,ground,-0.2231435513142097,-0.47467371715050316
5776,MN,ST LOUIS,basement,2.4595888418037104,-0.47467371715050316
5777,MN,ST LOUIS,basement,0.5877866649021191,-0.47467371715050316
5778,MN,ST LOUIS,basement,1.0296194171811581,-0.47467371715050316
5779,MN,ST LOUIS,ground,1.252762968495368,-0.47467371715050316
5780,MN,ST LOUIS,basement,1.2809338454620642,-0.47467371715050316
5781,MN,ST LOUIS,basement,1.252762968495368,-0.47467371715050316
5782,MN,ST LOUIS,basement,1.0986122886681098,-0.47467371715050316
5783,MN,ST LOUIS,ground,1.1631508098056809,-0.47467371715050316
5784,MN,ST LOUIS,basement,1.1314021114911006,-0.47467371715050316
5785,MN,ST LOUIS,basement,1.1939224684724346,-0.47467371715050316
5786,MN,ST LOUIS,ground,0.5306282510621704,-0.47467371715050316
5787,MN,ST LOUIS,basement,1.7227665977411035,-0.47467371715050316
5788,MN,ST LOUIS,basement,1.2237754316221157,-0.47467371715050316
5789,MN,ST LOUIS,basement,0.4054651081081644,-0.47467371715050316
5790,MN,ST LOUIS,basement,3.4719664525503626,-0.47467371715050316
5791,MN,ST LOUIS,basement,0.09531017980432493,-0.47467371715050316
5792,MN,ST LOUIS,basement,0.7419373447293773,-0.47467371715050316
5793,MN,ST LOUIS,basement,-0.2231435513142097,-0.47467371715050316
5794,MN,ST LOUIS,basement,0.4054651081081644,-0.47467371715050316
5795,MN,ST LOUIS,basement,0.26236426446749106,-0.47467371715050316
5796,MN,ST LOUIS,basement,1.1314021114911006,-0.47467371715050316
5797,MN,ST LOUIS,basement,1.9740810260220096,-0.47467371715050316
5798,MN,ST LOUIS,basement,0.3364722366212129,-0.47467371715050316
5799,MN,ST LOUIS,basement,0.26236426446749106,-0.47467371715050316
5800,MN,ST LOUIS,basement,0.4054651081081644,-0.47467371715050316
5801,MN,ST LOUIS,basement,1.6094379124341003,-0.47467371715050316
5802,MN,ST LOUIS,basement,0.8329091229351039,-0.47467371715050316
5803,MN,ST LOUIS,basement,0.8754687373538999,-0.47467371715050316
5804,MN,ST LOUIS,basement,0.1823215567939546,-0.47467371715050316
5805,MN,ST LOUIS,basement,1.6863989535702288,-0.47467371715050316
5806,MN,ST LOUIS,basement,0.09531017980432493,-0.47467371715050316
5807,MN,ST LOUIS,basement,0.3364722366212129,-0.47467371715050316
5808,MN,ST LOUIS,ground,1.9740810260220096,-0.47467371715050316
5809,MN,ST LOUIS,basement,0.09531017980432493,-0.47467371715050316
5810,MN,ST LOUIS,basement,1.1939224684724346,-0.47467371715050316
5811,MN,ST LOUIS,basement,1.1631508098056809,-0.47467371715050316
5812,MN,ST LOUIS,basement,0.4054651081081644,-0.47467371715050316
5813,MN,ST LOUIS,basement,1.2809338454620642,-0.47467371715050316
5814,MN,ST LOUIS,basement,-0.2231435513142097,-0.47467371715050316
5815,MN,ST LOUIS,basement,0.47000362924573563,-0.47467371715050316
5816,MN,ST LOUIS,basement,0.3364722366212129,-0.47467371715050316
5817,MN,ST LOUIS,basement,0.9932517730102834,-0.47467371715050316
5818,MN,ST LOUIS,basement,1.1939224684724346,-0.47467371715050316
5819,MN,ST LOUIS,basement,-0.10536051565782628,-0.47467371715050316
5820,MN,ST LOUIS,basement,-0.5108256237659907,-0.47467371715050316
5821,MN,ST LOUIS,basement,0.6931471805599453,-0.47467371715050316
5822,MN,ST LOUIS,basement,0.6418538861723947,-0.47467371715050316
5823,MN,ST LOUIS,basement,-0.10536051565782628,-0.47467371715050316
5824,MN,ST LOUIS,basement,1.6863989535702288,-0.47467371715050316
5825,MN,ST LOUIS,basement,0.4054651081081644,-0.47467371715050316
5826,MN,ST LOUIS,basement,1.1314021114911006,-0.47467371715050316
5827,MN,ST LOUIS,basement,0.5877866649021191,-0.47467371715050316
5828,MN,ST LOUIS,ground,-0.10536051565782628,-0.47467371715050316
5829,MN,ST LOUIS,basement,1.1939224684724346,-0.47467371715050316
5830,MN,ST LOUIS,basement,0.5306282510621704,-0.47467371715050316
5831,MN,ST LOUIS,basement,1.1314021114911006,-0.47467371715050316
5832,MN,ST LOUIS,ground,-0.35667494393873245,-0.47467371715050316
5833,MN,ST LOUIS,basement,1.4586150226995167,-0.47467371715050316
5834,MN,ST LOUIS,basement,0.3364722366212129,-0.47467371715050316
5835,MN,ST LOUIS,basement,0.5877866649021191,-0.47467371715050316
5836,MN,ST LOUIS,basement,0.4054651081081644,-0.47467371715050316
5837,MN,ST LOUIS,ground,0.7884573603642703,-0.47467371715050316
5838,MN,ST LOUIS,basement,0.8754687373538999,-0.47467371715050316
5839,MN,ST LOUIS,basement,0.9932517730102834,-0.47467371715050316
5840,MN,ST LOUIS,basement,0.5306282510621704,-0.47467371715050316
5841,MN,ST LOUIS,ground,0.09531017980432493,-0.47467371715050316
5842,MN,ST LOUIS,ground,0.5877866649021191,-0.47467371715050316
5843,MN,ST LOUIS,basement,-1.6094379124341003,-0.47467371715050316
5844,MN,ST LOUIS,basement,0.7884573603642703,-0.47467371715050316
5845,MN,ST LOUIS,basement,1.5260563034950492,-0.47467371715050316
5846,MN,ST LOUIS,basement,0.7419373447293773,-0.47467371715050316
5847,MN,ST LOUIS,basement,0.6931471805599453,-0.47467371715050316
5848,MN,ST LOUIS,basement,-0.35667494393873245,-0.47467371715050316
5849,MN,ST LOUIS,basement,1.8562979903656263,-0.47467371715050316
5850,MN,ST LOUIS,basement,1.0986122886681098,-0.47467371715050316
5851,MN,ST LOUIS,basement,0.6931471805599453,-0.47467371715050316
5852,MN,ST LOUIS,basement,-0.10536051565782628,-0.47467371715050316
5853,MN,ST LOUIS,basement,1.1939224684724346,-0.47467371715050316
5854,MN,ST LOUIS,basement,0.5877866649021191,-0.47467371715050316
5855,MN,ST LOUIS,basement,0.5877866649021191,-0.47467371715050316
5856,MN,ST LOUIS,basement,0.7884573603642703,-0.47467371715050316
5857,MN,ST LOUIS,basement,1.4586150226995167,-0.47467371715050316
5858,MN,STEARNS,basement,2.0149030205422647,0.11639540667778776
5859,MN,STEARNS,basement,1.8562979903656263,0.11639540667778776
5860,MN,STEARNS,basement,2.1162555148025524,0.11639540667778776
5861,MN,STEARNS,basement,0.7419373447293773,0.11639540667778776
5862,MN,STEARNS,basement,1.1939224684724346,0.11639540667778776
5863,MN,STEARNS,basement,0.26236426446749106,0.11639540667778776
5864,MN,STEARNS,basement,1.6094379124341003,0.11639540667778776
5865,MN,STEARNS,ground,0.0,0.11639540667778776
5866,MN,STEARNS,basement,1.9459101490553132,0.11639540667778776
5867,MN,STEARNS,basement,1.7404661748405046,0.11639540667778776
5868,MN,STEARNS,basement,2.312535423847214,0.11639540667778776
5869,MN,STEARNS,basement,1.8870696490323797,0.11639540667778776
5870,MN,STEARNS,ground,0.9555114450274363,0.11639540667778776
5871,MN,STEARNS,basement,1.1939224684724346,0.11639540667778776
5872,MN,STEARNS,ground,0.4054651081081644,0.11639540667778776
5873,MN,STEARNS,basement,1.6094379124341003,0.11639540667778776
5874,MN,STEARNS,basement,2.0014800002101243,0.11639540667778776
5875,MN,STEARNS,basement,2.6741486494265287,0.11639540667778776
5876,MN,STEARNS,basement,0.5877866649021191,0.11639540667778776
5877,MN,STEARNS,basement,2.0014800002101243,0.11639540667778776
5878,MN,STEARNS,basement,0.9555114450274363,0.11639540667778776
5879,MN,STEARNS,basement,1.308332819650179,0.11639540667778776
5880,MN,STEARNS,basement,0.6418538861723947,0.11639540667778776
5881,MN,STEARNS,ground,0.7884573603642703,0.11639540667778776
5882,MN,STEARNS,basement,1.6094379124341003,0.11639540667778776
5883,MN,STEELE,basement,1.9878743481543455,0.2698057386604077
5884,MN,STEELE,basement,1.308332819650179,0.2698057386604077
5885,MN,STEELE,basement,1.0647107369924282,0.2698057386604077
5886,MN,STEELE,basement,1.4816045409242156,0.2698057386604077
5887,MN,STEELE,basement,2.128231705849268,0.2698057386604077
5888,MN,STEELE,basement,1.62924053973028,0.2698057386604077
5889,MN,STEELE,basement,1.2809338454620642,0.2698057386604077
5890,MN,STEELE,basement,0.4054651081081644,0.2698057386604077
5891,MN,STEELE,basement,2.151762203259462,0.2698057386604077
